Location,Industry,Edition,Category,Subcategory,Hierarchy_Level,Data_Type,Outlet,Outlet_Hierarchy,Unit,Year_text,Year_date,Volume
4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,000 litres,2014,12/31/2014,5768097457
4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,000 litres,2015,12/31/2015,6283287821
4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,000 litres,2016,12/31/2016,6368095406
4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,000 litres,2017,12/31/2017,6724467984
4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,000 litres,2018,12/31/2018,7104192693
4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,000 litres,2019,12/31/2019,803055092
4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,000 litres,2020,12/31/2020,8042672564
4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,000 litres,2021,12/31/2021,8129704182
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,000 litres,2007,12/31/2007,1852767694
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,000 litres,2008,12/31/2008,1959963905
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,000 litres,2009,12/31/2009,2173481477
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,000 litres,2010,12/31/2010,2427663989
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,000 litres,2011,12/31/2011,2644939819
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,000 litres,2012,12/31/2012,299173708
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,000 litres,2013,12/31/2013,3492853329
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,000 litres,2014,12/31/2014,3938522012
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,000 litres,2015,12/31/2015,4696559133
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,000 litres,2016,12/31/2016,6144647026
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,000 litres,2017,12/31/2017,7235202642
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,000 litres,2018,12/31/2018,8091573864
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,000 litres,2019,12/31/2019,8826975062
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,000 litres,2020,12/31/2020,8247982227
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,000 litres,2021,12/31/2021,8361606222
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,000 litres,2007,12/31/2007,1211522688
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,000 litres,2008,12/31/2008,1135390649
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,000 litres,2009,12/31/2009,1107171998
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,000 litres,2010,12/31/2010,104016106
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,000 litres,2011,12/31/2011,927729949
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,000 litres,2012,12/31/2012,874084952
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,000 litres,2013,12/31/2013,8300768382
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,000 litres,2014,12/31/2014,9400583065
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,000 litres,2015,12/31/2015,9828198817
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,000 litres,2016,12/31/2016,1139190419
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,000 litres,2017,12/31/2017,1283621539
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,000 litres,2018,12/31/2018,12623683
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,000 litres,2019,12/31/2019,1231522928
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,000 litres,2020,12/31/2020,1263017306
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,000 litres,2021,12/31/2021,1361964912
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,000 litres,2007,12/31/2007,1073929706
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,000 litres,2008,12/31/2008,9968154362
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,000 litres,2009,12/31/2009,8796681009
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,000 litres,2010,12/31/2010,8158386233
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,000 litres,2011,12/31/2011,7950548781
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,000 litres,2012,12/31/2012,8449198179
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,000 litres,2013,12/31/2013,927689734
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,000 litres,2014,12/31/2014,1032848237
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,000 litres,2015,12/31/2015,1111753247
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,000 litres,2016,12/31/2016,1178673193
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,000 litres,2017,12/31/2017,1204505092
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,000 litres,2018,12/31/2018,1227243165
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,000 litres,2019,12/31/2019,1230900694
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,000 litres,2020,12/31/2020,1274242027
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Supermarkets,3,000 litres,2021,12/31/2021,1341016448
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2007,12/31/2007,2257668896
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2008,12/31/2008,2284379239
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2009,12/31/2009,2300337817
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2010,12/31/2010,232490658
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2011,12/31/2011,2402203905
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2012,12/31/2012,2474164371
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2013,12/31/2013,256237212
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2014,12/31/2014,2703371788
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2015,12/31/2015,2913036385
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2016,12/31/2016,3153269384
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2017,12/31/2017,3284812947
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2018,12/31/2018,3344914254
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2019,12/31/2019,3417473109
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2020,12/31/2020,3336486553
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2021,12/31/2021,3182196647
2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2007,12/31/2007,131453309
2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2008,12/31/2008,133133322
2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2009,12/31/2009,133798382
2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2010,12/31/2010,13720585
2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2011,12/31/2011,140507246
2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2012,12/31/2012,14616668
2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2013,12/31/2013,15333865
2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2014,12/31/2014,157220233
2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2015,12/31/2015,163032483
2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2016,12/31/2016,1613596
2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2017,12/31/2017,16097323
2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2018,12/31/2018,15850301
2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2019,12/31/2019,158599742
2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2020,12/31/2020,158663465
2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2021,12/31/2021,158965258
3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2007,12/31/2007,3377467515
3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2008,12/31/2008,3783725324
3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2009,12/31/2009,4480020426
3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2010,12/31/2010,4905938399
3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2011,12/31/2011,5290531797
3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2012,12/31/2012,5604551312
3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2013,12/31/2013,5521719426
3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2014,12/31/2014,5515573683
3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2015,12/31/2015,60393491
3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2016,12/31/2016,6392536133
3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2017,12/31/2017,5935024809
3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2018,12/31/2018,5603235907
3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2019,12/31/2019,539523216
3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2020,12/31/2020,537641359
3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2021,12/31/2021,5340545593
4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2007,12/31/2007,1898096346
4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2008,12/31/2008,1993536508
4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2009,12/31/2009,2072972715
4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2010,12/31/2010,2055680698
4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2011,12/31/2011,2059616288
4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2012,12/31/2012,2048851784
4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2013,12/31/2013,1999448497
4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2014,12/31/2014,2065908575
4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2015,12/31/2015,2096938985
4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2016,12/31/2016,2097726112
4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2017,12/31/2017,2082317114
4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2018,12/31/2018,2046376322
4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2019,12/31/2019,200129225
4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2020,12/31/2020,1970959915
4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2021,12/31/2021,2300645905
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2007,12/31/2007,1773594539
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2008,12/31/2008,1893574366
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2009,12/31/2009,1971698127
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2010,12/31/2010,2033757045
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2011,12/31/2011,217389977
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2012,12/31/2012,2320989412
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2013,12/31/2013,2500135758
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2014,12/31/2014,2619153062
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2015,12/31/2015,2852700763
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2016,12/31/2016,3092888881
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2017,12/31/2017,3455534815
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2018,12/31/2018,3762584613
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2019,12/31/2019,3932822584
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2020,12/31/2020,4065719874
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2021,12/31/2021,4364812396
6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2007,12/31/2007,2095093976
6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2008,12/31/2008,2095366176
6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2009,12/31/2009,2044961073
6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2010,12/31/2010,2012364156
6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2011,12/31/2011,2005647565
6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2012,12/31/2012,2068936619
6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2013,12/31/2013,2120345088
6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2014,12/31/2014,222289487
6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2015,12/31/2015,2312564356
6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2016,12/31/2016,2388185234
6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2017,12/31/2017,2525071097
6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2018,12/31/2018,2591053166
6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2019,12/31/2019,2760632274
6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2020,12/31/2020,2859760716
6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2021,12/31/2021,2935987032
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2007,12/31/2007,4129935396
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2008,12/31/2008,4115137575
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2009,12/31/2009,4033444771
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2010,12/31/2010,3978289961
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2011,12/31/2011,3963292677
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2012,12/31/2012,3940413462
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2013,12/31/2013,3948637552
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2014,12/31/2014,3942393944
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2015,12/31/2015,3935881831
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2016,12/31/2016,3880296584
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2017,12/31/2017,3864867252
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2018,12/31/2018,3855508852
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2019,12/31/2019,3843648956
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2020,12/31/2020,3857733353
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Supermarkets,3,000 litres,2021,12/31/2021,3881507943
1,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Supermarkets,3,million litres,2007,12/31/2007,7910545727
1,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Supermarkets,3,million litres,2008,12/31/2008,8085156179
1,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Supermarkets,3,million litres,2009,12/31/2009,8487237255
1,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Supermarkets,3,million litres,2010,12/31/2010,8882214819
1,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Supermarkets,3,million litres,2011,12/31/2011,9515884597
1,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Supermarkets,3,million litres,2012,12/31/2012,1021623974
1,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Supermarkets,3,million litres,2013,12/31/2013,1093700617
1,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Supermarkets,3,million litres,2014,12/31/2014,116608722
1,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Supermarkets,3,million litres,2015,12/31/2015,1245410507
1,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Supermarkets,3,million litres,2016,12/31/2016,1292642377
1,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Supermarkets,3,million litres,2017,12/31/2017,1294804958
1,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Supermarkets,3,million litres,2018,12/31/2018,1234163338
1,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Supermarkets,3,million litres,2019,12/31/2019,1251438087
1,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Supermarkets,3,million litres,2020,12/31/2020,126703413
